Year,S&P Composite,Dividend,Earnings,CPI,Long Interest Rate,Real Price,Real Dividend,Real Earnings,Cyclically Adjusted PE Ratio
1950-01-31,16.88,1.15,2.33667,23.5,2.32,205.17604085106382,13.978225531914893,28.402174133617017,10.745733299747906
1950-02-28,17.21,1.16,2.35333,23.5,2.3408333333333333,209.18718382978724,14.099775319148936,28.604676079148934,10.911564066731682
1950-03-31,17.35,1.17,2.37,23.6,2.361666666666667,209.9952838983051,14.161065254237286,28.68523474576271,10.910946522976257
1950-04-30,17.84,1.18,2.42667,23.6,2.3825,215.92598644067797,14.282099999999998,29.371138649999995,11.178021600956097
1950-05-31,18.44,1.19,2.48333,23.7,2.4033333333333333,222.2463493670886,14.342362025316456,29.930099065822784,11.461543104586227
1950-06-30,18.74,1.2,2.54,23.8,2.4241666666666664,224.91307058823526,14.402117647058823,30.484482352941175,11.554126144044288
1950-07-31,17.38,1.24333,2.6,24.1,2.445,205.99410622406637,14.736401156016596,30.816149377593362,10.539745658930993
1950-08-31,18.43,1.28667,2.66,24.3,2.4658333333333333,216.64123703703703,15.124567577777778,31.267807407407407,11.04061167026154
1950-09-30,19.08,1.33,2.72,24.4,2.4866666666666664,223.36267868852457,15.569830327868853,31.842059016393446,11.337391102277298
1950-10-31,19.87,1.37667,2.76,24.6,2.5075,230.71977804878048,15.98515333902439,32.047639024390236,11.662444039105264
1950-11-30,19.83,1.42333,2.8,24.7,2.5283333333333333,229.32311174089068,16.46003351659919,32.380469635627534,11.542173388716297
1950-12-31,19.75,1.47,2.84,25.0,2.549166666666667,225.65718,16.7957496,32.4489312,11.306665788890761
1951-01-31,21.21,1.48667,2.83667,25.4,2.57,238.52231574803153,16.718716225984252,31.900476068503934,11.895759839437064
1951-02-28,22.0,1.50333,2.83333,25.7,2.5791666666666666,244.51844357976654,16.708723263035022,31.490974624902723,12.141507370682692
1951-03-31,21.63,1.52,2.83,25.8,2.5883333333333334,239.47428139534884,16.828520930232557,31.3320488372093,11.841626487283097
1951-04-30,21.92,1.53333,2.79333,25.8,2.5975,242.68498604651163,16.976102630232557,30.926060769767442,11.951097197083955
1951-05-31,21.93,1.54667,2.75667,25.9,2.6066666666666665,241.85826486486488,17.057680005405405,30.402344870270273,11.863875406269175
1951-06-30,21.55,1.56,2.72,25.9,2.6158333333333332,237.6673783783784,17.204691891891894,29.997924324324327,11.615664857025179
1951-07-31,21.93,1.54667,2.65,25.9,2.625,241.85826486486488,17.057680005405405,29.225918918918918,11.778190092457809
1951-08-31,22.89,1.53333,2.58,25.9,2.6341666666666668,252.44576756756757,16.910557832432435,28.453913513513516,12.256989084145143
1951-09-30,23.48,1.52,2.51,26.1,2.6433333333333335,256.9683586206896,16.63508965517241,27.46978620689655,12.444953157150035
1951-10-31,23.36,1.48333,2.48667,26.2,2.6525000000000003,254.67927938931297,16.17180717022901,27.110587486259544,12.309457904118691
1951-11-30,22.71,1.44667,2.46333,26.4,2.6616666666666666,245.71703863636367,15.652640611363635,26.652670752272726,11.852030617771042
1951-12-31,23.41,1.41,2.44,26.5,2.6708333333333334,252.33506490566037,15.198310188679244,26.30062188679245,12.147072568106777
1952-01-31,24.19,1.41333,2.42667,26.5,2.68,260.742640754717,15.23420407018868,26.156938571320755,12.527059748172299
1952-02-29,23.75,1.41667,2.41333,26.3,2.6925,257.94667300380223,15.386328978707224,26.210966078326997,12.364119350461088
1952-03-31,23.81,1.42,2.4,26.3,2.705,258.598327756654,15.422495817490493,26.06619011406844,12.362339087390364
1952-04-30,23.74,1.43,2.38,26.4,2.7175000000000002,256.86140454545455,15.472275,25.75105909090909,12.242728683266881
1952-05-31,23.73,1.44,2.36,26.4,2.7300000000000004,256.75320681818187,15.580472727272728,25.534663636363636,12.200478761945838
1952-06-30,24.38,1.45,2.34,26.5,2.7425,262.79064,15.629467924528303,25.222727547169807,12.447881581789364
1952-07-31,25.08,1.45,2.34667,26.7,2.755,268.31091235955057,15.512393258426966,25.10515026741573,12.669112889622479
1952-08-31,25.18,1.45,2.35333,26.7,2.7675,269.38073258426965,15.512393258426966,25.176400294382024,12.678378236328617
1952-09-30,24.78,1.45,2.36,26.7,2.7800000000000002,265.1014516853933,15.512393258426966,25.247757303370786,12.434678020425505
1952-10-31,24.26,1.43667,2.37333,26.7,2.7925,259.53838651685396,15.36978622247191,25.390364339325842,12.13118355868687
1952-11-30,25.03,1.42333,2.38667,26.7,2.805,267.77600224719106,15.227072204494382,25.533078357303374,12.473469765515308
1952-12-31,26.04,1.41,2.4,26.7,2.8175,278.5811865168539,15.084465168539325,25.675685393258426,12.933964306161366
1953-01-31,26.18,1.41,2.41,26.6,2.83,281.1318631578947,15.141173684210523,25.879594736842105,13.010773447995177
1953-02-28,25.86,1.41,2.42,26.5,2.8008333333333333,278.7434762264151,15.198310188679244,26.085043018867925,12.859346880687896
1953-03-31,25.99,1.41,2.43,26.6,2.7716666666666665,279.0915631578947,15.141173684210523,26.09436315789474,12.83481934009249
1953-04-30,24.71,1.41333,2.45667,26.6,2.83,265.3463842105263,15.17693262631579,26.380756847368417,12.163901454006798
1953-05-31,24.84,1.41667,2.48333,26.7,3.05,265.7433438202247,15.15582217752809,26.567166586516855,12.141970791867776
1953-06-30,23.95,1.42,2.51,26.8,3.11,255.26589179104477,15.134762686567163,26.752291791044776,11.624407885470077
1953-07-31,24.29,1.42,2.52333,26.8,2.93,258.8897082089552,15.134762686567163,26.89436671119403,11.75020164531
1953-08-31,24.39,1.42,2.53667,26.9,2.95,258.9891591078067,15.078499628252787,26.9360406,11.715076201734002
1953-09-30,23.27,1.42,2.55,26.9,2.87,247.09625799256506,15.078499628252787,27.077587360594794,11.13934935726292
1953-10-31,23.97,1.43,2.53667,27.0,2.66,253.58661999999998,15.128446666666665,26.836277486666663,11.39193476542141
1953-11-30,24.5,1.44,2.52333,26.9,2.68,260.1572118959108,15.290872862453533,26.794387652788107,11.644070268505766
1953-12-31,24.83,1.45,2.51,26.9,2.59,263.661370260223,15.397059479553905,26.65284089219331,11.754449184027289
1954-01-31,25.46,1.45667,2.52333,26.9,2.48,270.3511271375465,15.46788595315985,26.794387652788107,12.002650554927824
1954-02-28,26.02,1.46333,2.53667,26.9,2.47,276.2975776951673,15.5386062401487,26.9360406,12.215052485432837
1954-03-31,26.57,1.47,2.55,26.9,2.37,282.1378416356878,15.609432713754646,27.077587360594794,12.420105295189975
1954-04-30,27.63,1.46333,2.57333,26.8,2.29,294.4883753731343,15.596586114179106,27.427280890298505,12.907868184060916
1954-05-31,28.73,1.45667,2.59667,26.9,2.37,305.07415092936805,15.46788595315985,27.573160302602233,13.312042238025859
1954-06-30,28.96,1.45,2.62,26.9,2.38,307.5164431226766,15.397059479553905,27.820893680297402,13.357885903658998
1954-07-31,30.13,1.45667,2.62333,26.9,2.3,319.94027732342005,15.46788595315985,27.856253823791825,13.833009564245321
1954-08-31,30.73,1.46333,2.62667,26.9,2.36,326.3114743494424,15.5386062401487,27.891720153903343,14.042112347320572
1954-09-30,31.45,1.47,2.63,26.8,2.38,335.2030186567164,15.667676865671641,28.03128582089552,14.35647414329697
1954-10-31,32.18,1.49333,2.67667,26.8,2.43,342.98356567164177,15.916334621641791,28.528707915671642,14.619231935730559
1954-11-30,33.44,1.51667,2.72333,26.8,2.48,356.41300298507457,16.16509896044776,29.026023427611936,15.117311697434385
1954-12-31,34.97,1.54,2.77,26.7,2.51,374.1161325842696,16.47523146067416,29.6340202247191,15.78906200232708
1955-01-31,35.6,1.54667,2.83333,26.7,2.61,380.856,16.54658846966292,30.31153737303371,15.990781062969827
1955-02-28,36.79,1.55333,2.89667,26.7,2.65,393.58686067415726,16.617838496629215,30.989161503370784,16.437728215987114
1955-03-31,36.5,1.56,2.96,26.7,2.68,390.4843820224719,16.689195505617977,31.666678651685395,16.21928294553779
1955-04-30,37.76,1.56333,3.04667,26.7,2.75,403.9641168539326,16.724820519101122,32.593891840449444,16.685266628063502
1955-05-31,37.6,1.56667,3.13333,26.7,2.76,402.252404494382,16.760552514606744,33.52099804719101,16.518057827257795
1955-06-30,39.78,1.57,3.22,26.7,2.78,425.57448539325844,16.79617752808989,34.44821123595506,17.370091963405308
1955-07-31,42.69,1.58667,3.29333,26.8,2.9,455.00212611940293,16.911178811194027,35.101245069402985,18.45403190663287
1955-08-31,42.43,1.60333,3.36667,26.8,2.97,452.2309723880597,17.08874581567164,35.882923587313435,18.22232646304775
1955-09-30,44.34,1.62,3.44,26.9,2.97,470.83146022304834,17.202231970260225,36.52819628252788,18.84396065426131
1955-10-31,42.11,1.62667,3.5,26.9,2.88,447.15184460966543,17.273058443866173,37.165315985130114,17.772325789386098
1955-11-30,44.95,1.63333,3.56,26.9,2.89,477.30884386617106,17.343778730855018,37.80243568773235,18.835559288273895
1955-12-31,45.37,1.64,3.62,26.8,2.96,483.5663261194029,17.479585074626865,38.58298656716418,18.942369035813574
1956-01-31,44.15,1.67,3.64333,26.8,2.9,470.56322014925365,17.799333582089552,38.83164432313433,18.292585385418892
1956-02-29,44.43,1.7,3.66667,26.8,2.84,473.54753955223873,18.119082089552236,39.0804086619403,18.26611681512778
1956-03-31,47.49,1.73,3.69,26.8,2.96,506.1618873134328,18.438830597014924,39.32906641791045,19.37121009929996
1956-04-30,48.05,1.75333,3.66,26.9,3.18,510.22669516728627,18.61801813605948,38.86430185873606,19.370593634578505
1956-05-31,46.54,1.77667,3.63,27.0,3.07,492.3621733333333,18.795984153333333,38.40297999999999,18.544506591754434
1956-06-30,46.27,1.8,3.6,27.2,3.0,485.90644632352945,18.90277941176471,37.80555882352942,18.1581638469587
1956-07-31,48.78,1.81333,3.55333,27.4,3.11,508.52615912408766,18.903766710218978,37.043076199270075,18.856797596896794
1956-08-31,48.49,1.82667,3.50667,27.3,3.33,507.3546,19.112588723076925,36.69055795384615,18.670937110186426
1956-09-30,46.84,1.84,3.46,27.4,3.38,488.3018715328468,19.181798540145987,36.070121167883215,17.836640796312025
1956-10-31,46.24,1.80667,3.44333,27.5,3.34,480.29403927272733,18.765848441454544,35.765806104,17.41895294863613
1956-11-30,45.76,1.77333,3.42667,27.5,3.49,475.308288,18.419546467636366,35.59275898690909,17.120339736628257
1956-12-31,46.44,1.74,3.41,27.6,3.59,480.6237130434782,18.007865217391302,35.29127608695652,17.19752272556092
1957-01-31,45.43,1.73667,3.40667,27.6,3.46,470.17087173913035,17.973401889130432,35.25681275869565,16.717780078533004
1957-02-28,43.47,1.73333,3.40333,27.7,3.34,448.2620122743682,17.8740739299639,35.095089814440435,15.843733142229738
1957-03-31,44.03,1.73,3.4,27.8,3.41,452.4034985611511,17.775563309352517,34.93463309352518,15.900417108869163
1957-04-30,45.05,1.73,3.40667,27.9,3.48,461.2248064516129,17.711851612903228,34.87770724516129,16.123704360211754
1957-05-31,46.78,1.73,3.41333,28.0,3.6,477.22616999999997,17.648595,34.821085995,16.598110789114262
1957-06-30,47.55,1.73,3.42,28.1,3.8,483.3550569395017,17.585788612099645,34.76496939501779,16.72991887247286
1957-07-31,48.51,1.74,3.43667,28.3,3.93,489.62874275618367,17.562440989399292,34.687536824734984,16.86888238397979
1957-08-31,45.84,1.75,3.45333,28.3,3.93,462.6794798586572,17.663374558303886,34.85569215053003,15.868942729452238
1957-09-30,43.98,1.76,3.47,28.3,3.92,443.90583604240277,17.76430812720848,35.023948409894,15.157274488962207
1957-10-31,41.24,1.77,3.43667,28.3,3.97,416.2500381625442,17.865241696113074,34.687536824734984,14.149451489483532
1957-11-30,40.35,1.78,3.40333,28.4,3.72,405.83291197183104,17.902914084507042,34.23006999507042,13.73624223529848
1957-12-31,40.33,1.79,3.37,28.4,3.21,405.6317556338028,18.003492253521127,33.894842957746484,13.673246057951378
1958-01-31,41.12,1.78333,3.29333,28.6,3.09,410.68528111888105,17.810977197902098,32.8920757993007,13.788431552307626
1958-02-28,41.26,1.77667,3.21667,28.6,3.05,412.0835286713287,17.74446056433566,32.12643538951049,13.784906390337676
1958-03-31,42.11,1.77,3.14,28.8,2.98,417.65224374999997,17.55508125,31.1429125,13.925589923892936
1958-04-30,42.34,1.75667,3.07,28.9,2.88,418.4803557093426,17.362585887197234,30.343285121107268,13.913501765262776
1958-05-31,43.7,1.74333,3.0,28.9,2.92,431.92233217993083,17.230735912110728,29.651418685121108,14.323824968409227
1958-06-30,44.75,1.73,2.93,28.9,2.97,442.3003287197232,17.098984775086507,28.95955224913495,14.635555551956266
1958-07-31,45.98,1.73,2.91333,29.0,3.2,452.8903158620689,17.04002275862069,28.695496822758624,14.957457101901129
1958-08-31,47.7,1.73,2.89667,28.9,3.54,471.45755709342563,17.098984775086507,28.63012498754325,15.544566891165916
1958-09-30,48.96,1.73,2.88,28.9,3.76,483.9111529411765,17.098984775086507,28.465361937716263,15.931923184092838
1958-10-31,50.95,1.73667,2.88333,28.9,3.8,503.57992733564015,17.164909762629758,28.498275012456748,16.559803310351562
1958-11-30,52.5,1.74333,2.88667,29.0,3.74,517.1105172413793,17.17131958137931,28.432903177241382,16.988883579386325
1958-12-31,53.49,1.75,2.89,28.9,3.86,528.6847951557094,17.29666089965398,28.564200000000003,17.358357365369955
1959-01-31,55.62,1.75667,2.96333,29.0,4.02,547.8416565517241,17.30271490137931,29.18798302965517,17.98033934299339
1959-02-28,54.77,1.76333,3.03667,28.9,3.96,541.3360671280277,17.4284120366782,30.01385785951557,17.75916926361142
1959-03-31,56.16,1.77,3.11,28.9,3.99,555.0745577854672,17.494337024221455,30.738637370242213,18.200871845485633
1959-04-30,57.1,1.77667,3.20667,29.0,4.12,562.4192482758621,17.49970938413793,31.584814901379307,18.43075304878342
1959-05-31,57.96,1.78333,3.30333,29.0,4.31,570.8900110344828,17.565308546896553,32.53688923655172,18.69272143959418
1959-06-30,57.46,1.79,3.4,29.1,4.34,564.0202515463917,17.57041855670103,33.37397938144329,18.448591397066476
1959-07-31,59.74,1.79667,3.41,29.2,4.4,584.3922287671232,17.575493566438357,33.35750753424658,19.090533975796507
1959-08-31,59.4,1.80333,3.42,29.2,4.43,581.0662602739726,17.640643419863014,33.4553301369863,18.958803640750205
1959-09-30,57.05,1.81,3.43,29.3,4.68,556.1732457337883,17.6454614334471,33.43863686006826,18.12329055675862
1959-10-31,57.0,1.81667,3.41667,29.4,4.53,553.7957142857143,17.650246671428572,33.195389528571425,18.021962441515427
1959-11-30,57.23,1.82333,3.40333,29.4,4.53,556.0303285714285,17.71495332857143,33.0657819,18.071789130570213
1959-12-31,59.06,1.83,3.39,29.4,4.69,573.8100857142858,17.779757142857147,32.93627142857143,18.62472897790011
1960-01-31,58.03,1.86667,3.39,29.3,4.72,565.7271419795222,18.197930107167235,33.0486819112628,18.338284994375567
1960-02-29,55.78,1.90333,3.39,29.4,4.49,541.9425428571428,18.49221047142857,32.93627142857143,17.545275108945976
1960-03-31,55.02,1.94,3.39,29.4,4.25,534.5586000000001,18.848485714285715,32.93627142857143,17.286020720522153
1960-04-30,55.73,1.94333,3.34667,29.5,4.28,539.6213105084745,18.81683619864407,32.405068208135596,17.429766947597205
1960-05-31,55.22,1.94667,3.30333,29.5,4.35,534.683092881356,18.849176682711864,31.985416537627117,17.256170578727918
1960-06-30,57.26,1.95,3.26,29.6,4.15,552.5628689189189,18.817631756756754,31.45922027027027,17.823363817264745
1960-07-31,55.84,1.95,3.26333,29.6,3.9,538.8597729729729,18.817631756756754,31.491354995270267,17.376806472898117
1960-08-31,56.51,1.95,3.26667,29.6,3.8,545.3253182432431,18.817631756756754,31.523586220945944,17.58211303957767
1960-09-30,54.81,1.95,3.27,29.6,3.8,528.9202033783783,18.817631756756754,31.555720945945946,17.052015467817665
1960-10-31,53.73,1.95,3.27,29.8,3.89,515.0182771812081,18.691338926174495,31.343937583892618,16.605104536251034
1960-11-30,55.47,1.95,3.27,29.8,3.93,531.6967026845638,18.691338926174495,31.343937583892618,17.146088452419008
1960-12-31,56.8,1.95,3.27,29.8,3.84,544.4451543624161,18.691338926174495,31.343937583892618,17.562090833957136
1961-01-31,59.72,1.94667,3.21,29.8,3.84,572.4342362416106,18.659419870469797,30.768819463087247,18.47041698647718
1961-02-28,62.17,1.94333,3.15,29.8,3.78,595.9182261744967,18.62740496174497,30.193701342281877,19.234014498298365
1961-03-31,64.12,1.94,3.09,29.8,3.74,614.6095651006711,18.59548590604027,29.61858322147651,19.84422527272558
1961-04-30,65.83,1.94,3.07,29.8,3.78,631.0004315436241,18.59548590604027,29.426877181208052,20.38284297575479
1961-05-31,66.5,1.94,3.05,29.8,3.71,637.4225838926175,18.59548590604027,29.235171140939595,20.598606843297354
1961-06-30,65.62,1.94,3.03,29.8,3.88,628.9875181208054,18.59548590604027,29.04346510067114,20.332414551592308
1961-07-31,65.44,1.94667,3.03667,30.0,3.92,623.080416,18.535023738,28.913349738,20.146643736827333
1961-08-31,67.79,1.95333,3.04333,29.9,4.04,647.614420735786,18.660638389966554,29.073674510367894,20.941688475215194
1961-09-30,67.26,1.96,3.05,30.0,3.98,640.409364,18.661944,29.04027,20.705243044147263
1961-10-31,68.0,1.98,3.09667,30.0,3.92,647.4552,18.852372,29.484633738,20.924190141010797
1961-11-30,71.08,2.0,3.14333,30.0,3.94,676.781112,19.0428,29.928902262,21.857957721959682
1961-12-31,71.74,2.02,3.19,30.0,4.06,683.0652359999999,19.233228,30.373265999999997,22.041480198382274
1962-01-31,69.07,2.02667,3.25,30.0,4.08,657.643098,19.296735738000002,30.94455,21.197931400015236
1962-02-28,70.22,2.03333,3.31,30.1,4.04,666.3714697674418,19.295828832558136,31.411130232558136,21.451687754873383
1962-03-31,70.29,2.04,3.37,30.1,3.93,667.035753488372,19.35912558139535,31.980516279069768,21.443158568526243
1962-04-30,68.05,2.04667,3.40333,30.2,3.84,643.640334437086,19.358109673509933,32.189867147682115,20.658336447649035
1962-05-31,62.99,2.05333,3.43667,30.2,3.87,595.7811119205298,19.421102247019867,32.50520834900662,19.08936749811666
1962-06-30,55.63,2.06,3.47,30.2,3.91,526.1676973509934,19.48418940397351,32.82045496688742,16.827571244792473
1962-07-31,56.97,2.06667,3.49,30.3,4.01,537.0635227722772,19.4827640970297,32.90067920792079,17.141325661322796
1962-08-31,58.52,2.07333,3.51,30.3,3.98,551.6755722772277,19.545548774257423,33.089221782178214,17.571262631045535
1962-09-30,58.0,2.08,3.53,30.4,3.98,544.9748684210526,19.543926315789474,33.16829802631579,17.321461147465484
1962-10-31,56.17,2.09667,3.57667,30.4,3.93,527.7799717105264,19.70055960986842,33.606814873026316,16.739820967901334
1962-11-30,60.04,2.11333,3.62333,30.4,3.92,564.14295,19.85709894276316,34.04523775855264,17.85438648949715
1962-12-31,62.64,2.13,3.67,30.4,3.86,588.5728578947369,20.013732236842106,34.48375460526316,18.58583611843986
1963-01-31,65.06,2.13667,3.68333,30.4,3.83,611.3114644736843,20.076404346710525,34.60900486381579,19.25923169325406
1963-02-28,65.92,2.14333,3.69667,30.4,3.92,619.3921263157895,20.13898249539474,34.73434908355264,19.469191309671412
1963-03-31,65.67,2.15,3.71,30.5,3.93,615.0200045901639,20.135419672131146,34.745305573770494,19.288064606604838
1963-04-30,68.76,2.16667,3.75333,30.5,3.97,643.9588170491803,20.29153941442623,35.15110452,20.15007723822698
1963-05-31,70.14,2.18333,3.79667,30.5,3.93,656.8829468852459,20.44756550360656,35.55699711934427,20.507585864952613
1963-06-30,70.11,2.2,3.84,30.6,3.99,654.4562294117646,20.53635294117647,35.845270588235294,20.384149993840996
1963-07-31,69.07,2.20333,3.88,30.7,4.02,642.6479785016287,20.50044260130293,36.10068273615635,19.96923188594964
1963-08-31,70.98,2.20667,3.92,30.7,4.0,660.419190879479,20.531518962214985,36.472854723127035,20.472637900527683
1963-09-30,72.85,2.21,3.96,30.7,4.08,677.8182312703582,20.562502280130293,36.84502671009772,20.96036009070511
1963-10-31,73.03,2.23333,3.98,30.8,4.11,677.286859090909,20.71210545,36.91088181818182,20.891344595411496
1963-11-30,72.62,2.25667,4.0,30.8,4.12,673.4844818181818,20.928562731818182,37.096363636363634,20.72039933533971
1963-12-31,74.17,2.28,4.02,30.9,4.13,685.633240776699,21.07649708737864,37.16119223300971,21.038599376737054
1964-01-31,76.45,2.29667,4.07333,30.9,4.17,706.7097378640777,21.230595862135925,37.654178895145634,21.627216196980932
1964-02-29,77.39,2.31333,4.12667,30.9,4.15,715.3991708737865,21.384602196116507,38.14725799805825,21.832670826710327
1964-03-31,78.8,2.33,4.18,30.9,4.22,728.4333203883496,21.53870097087379,38.64024466019417,22.16724558598264
1964-04-30,79.94,2.34667,4.23,30.9,4.23,738.9715689320388,21.692799745631067,39.10244854368932,22.422192169737176
1964-05-31,80.72,2.36333,4.28,30.9,4.2,746.1819495145631,21.84680607961165,39.56465242718447,22.574330769563836
1964-06-30,80.24,2.38,4.33,31.0,4.17,739.3520670967741,21.929934193548387,39.89773741935484,22.300288036082787
1964-07-31,83.22,2.4,4.37667,31.1,4.19,764.3449273311896,22.043112540192926,40.198095567202564,22.9843518457384
1964-08-31,82.0,2.42,4.42333,31.0,4.19,755.5691612903225,22.298504516129032,40.757704124516124,22.65040729293879
1964-09-30,83.41,2.44,4.47,31.1,4.2,766.0900070739549,22.41049774919614,41.05529710610932,22.892221984231682
1964-10-31,84.85,2.46,4.49667,31.1,4.19,779.3158745980706,22.594190353697748,41.300251194212215,23.21215468067533
1964-11-30,85.44,2.48,4.52333,31.2,4.15,782.2196307692308,22.704876923076924,41.41195602115384,23.225019793095814
1964-12-31,83.96,2.5,4.55,31.2,4.18,768.6699461538461,22.88798076923077,41.656125,22.752984772787258
1965-01-31,86.12,2.51667,4.59333,31.2,4.19,788.4451615384615,23.040597825,42.05281948269231,23.269335081922463
1965-02-28,86.75,2.53333,4.63667,31.2,4.21,794.2129326923077,23.193123328846152,42.44960551730769,23.372068272751328
1965-03-31,86.83,2.55,4.68,31.3,4.21,792.4055865814696,23.271153354632585,42.7094108626198,23.253528200034832
1965-04-30,87.97,2.57,4.73333,31.4,4.2,800.2524439490446,23.37897898089172,43.0585301866242,23.42055195477129
1965-05-31,89.28,2.59,4.78667,31.4,4.21,812.1693554140128,23.560916560509554,43.54375771146497,23.708808308861936
1965-06-30,85.04,2.61,4.84,31.6,4.21,768.7023949367089,23.592582911392405,43.75023037974683,22.385342986457783
1965-07-31,84.91,2.62667,4.88667,31.6,4.2,767.527285443038,23.7432681056962,44.17209468797468,22.300781712174434
1965-08-31,86.49,2.64333,4.93333,31.6,4.25,781.809385443038,23.893862906962024,44.59386860316455,22.665971845964386
1965-09-30,89.38,2.66,4.98,31.6,4.29,807.9329734177214,24.04454810126582,45.015732911392405,23.374146831648623
1965-10-31,91.39,2.68,5.05,31.7,4.35,823.4959741324922,24.14891356466877,45.504482649842274,23.775745523312686
1965-11-30,92.15,2.7,5.12,31.7,4.45,830.3441735015773,24.329129337539435,46.13523785488959,23.925461156673713
1965-12-31,91.73,2.72,5.19,31.8,4.62,823.9603981132076,24.432271698113208,46.61893018867924,23.69411154910632
1966-01-31,93.32,2.74,5.24,31.8,4.61,838.2424981132075,24.61192075471698,47.068052830188684,24.05848338842175
1966-02-28,92.69,2.76,5.29,32.0,4.83,827.379905625,24.636622499999998,47.220193125,23.700027145579398
1966-03-31,88.88,2.78,5.34,32.1,4.87,790.8990953271027,24.737842990654205,47.51801495327103,22.61111258228999
1966-04-30,91.6,2.79667,5.38,32.3,4.75,810.0559504643963,24.7320870631579,47.577521981424155,23.113696462615827
1966-05-31,86.78,2.81333,5.42,32.3,4.78,767.4307356037153,24.879418200000003,47.93125820433437,21.852177976763098
1966-06-30,86.06,2.83,5.46,32.4,4.81,758.7145222222223,24.949594444444443,48.13596666666667,21.55525338322625
1966-07-31,85.84,2.85,5.47667,32.5,5.02,754.4464393846155,25.048606153846155,48.134368373538464,21.381702007433415
1966-08-31,80.65,2.87,5.49333,32.7,5.22,704.496247706422,25.070108256880733,47.98549748807339,19.913903864009807
1966-09-30,77.81,2.89,5.51,32.7,5.18,679.6881963302751,25.244812844036698,48.13111376146789,19.161676250615
1966-10-31,77.13,2.88333,5.52333,32.9,5.01,669.6525063829787,25.03343914468085,47.954256165957446,18.825409371315672
1966-11-30,80.99,2.87667,5.53667,32.9,5.16,703.1655191489361,24.975616174468087,48.07007574893617,19.711251211928964
1966-12-31,81.33,2.87,5.55,32.9,4.84,706.1174425531915,24.917706382978725,48.185808510638296,19.736473752791966
1967-01-31,84.45,2.88,5.51667,32.9,4.58,733.2056808510638,25.004527659574467,47.89643319574469,20.432242125384274
1967-02-28,87.36,2.89,5.48333,32.9,4.63,758.4706723404255,25.091348936170217,47.60697105957447,21.074443163678435
1967-03-31,89.42,2.9,5.45,33.0,4.54,774.0032618181817,25.101872727272728,47.174209090909095,21.44389860201909
1967-04-30,90.96,2.9,5.41,33.1,4.59,784.9545716012084,25.026036253776436,46.68650211480362,21.68602556674624
1967-05-31,92.59,2.9,5.37,33.2,4.85,796.6142403614457,24.95065662650602,46.201733132530116,21.9484773896584
1967-06-30,91.43,2.9,5.33,33.3,5.02,784.2717135135136,24.87572972972973,45.71987567567568,21.552097609793485
1967-07-31,93.01,2.90667,5.32,33.4,5.16,795.4360005988025,24.858294375449102,45.49746826347306,21.804196245666358
1967-08-31,94.49,2.91333,5.31,33.5,5.28,805.6809725373133,24.840877846567167,45.27638865671641,22.030627049126014
1967-09-30,95.81,2.92,5.3,33.6,5.3,814.5047625,24.823649999999997,45.056625,22.21914548866479
1967-10-31,95.66,2.92,5.31,33.7,5.48,810.8164308605341,24.749989317507413,45.007686053412456,22.068199194183894
1967-11-30,92.66,2.92,5.32,33.8,5.75,783.064725443787,24.67676449704142,44.95903668639054,21.26310296833628
1967-12-31,95.3,2.92,5.33,33.9,5.7,802.9994867256637,24.603971681415928,44.91067433628319,21.75159780872363
1968-01-31,95.04,2.93,5.36667,34.1,5.53,796.1118967741936,24.543432844574777,44.95443847917888,21.51153589633218
1968-02-29,90.75,2.94,5.40333,34.2,5.56,757.9535526315789,24.55518947368421,45.129180931578944,20.42499237621422
1968-03-31,89.09,2.95,5.44,34.3,5.74,741.9197020408163,24.56687755102041,45.302987755102045,19.934711308295697
1968-04-30,95.67,2.96333,5.48333,34.4,5.64,794.4002947674419,24.606148484302327,45.53108569360465,21.277356015671742
1968-05-31,97.87,2.97667,5.52667,34.5,5.87,810.3125373913043,24.64527455478261,45.757944120000005,21.630227142779873
1968-06-30,100.5,2.99,5.57,34.7,5.72,827.2916714697405,24.612956195965417,45.85089164265129,22.004623431346534
1968-07-31,100.3,3.00333,5.6,34.9,5.5,820.9138280802292,24.58100824813754,45.83367335243553,21.753537415670944
1968-08-31,98.11,3.01667,5.63,35.0,5.42,800.6953319999999,24.619647204,45.947556,21.137766793617853
1968-09-30,101.3,3.03,5.66,35.1,5.46,824.3742051282051,24.657984615384613,46.06078974358974,21.68027563329293
1968-10-31,103.8,3.04333,5.69333,35.3,5.58,839.933133144476,24.626143565439094,46.06952316883853,22.004606927956885
1968-11-30,105.4,3.05667,5.72667,35.4,5.7,850.4708135593221,24.6642184220339,46.20840316779662,22.195529227158154
1968-12-31,106.5,3.07,5.76,35.5,6.03,856.926,24.701998309859153,46.34642028169014,22.277872995434887
1969-01-31,102.0,3.08,5.78,35.6,6.04,818.4124719101123,24.712847191011235,46.37670674157304,21.194968072847157
1969-02-28,101.5,3.09,5.8,35.8,6.19,809.8509217877096,24.6545748603352,46.27719553072626,20.89572990198724
1969-03-31,99.3,3.1,5.82,36.1,6.3,785.7133130193905,24.52881440443213,46.05087091412742,20.202287616481662
1969-04-30,101.3,3.11,5.82667,36.3,6.17,797.1221652892563,24.47235867768595,45.84963284132232,20.42860808193216
